RC-EVER USED NEEDLE TO INJECT DRUGS,AGE WHEN FIRST USED HEROIN,RECODE - FINAL EDITED AGE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
Overall,26,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,26,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,Overall,0.006672896431908026,0.003611440799178456,0.002243747476708597,0.019672780184311765,0.006672896431908026,0.003611440799178456,0.002243747476708597,0.019672780184311765,1.0,0.0,N/A,N/A,35587.99660071,5,19662.217771087333
Overall,27,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,13 - Respondent is between 26 and 29 years old,0.0001502835112072774,0.0001504044991548219,2.0129280145613464e-05,0.0011210605789278168,0.00233798287543595,0.002365454110714626,0.000305563317131235,0.017650134720741072,0.02252148115002376,0.02528239264642634,0.0022892330064333793,0.1878918641209799,801.49439461,1,801.49439461
Overall,27,14 - Respondent is between 30 and 34 years old,0.00024367889795190697,0.00024369375060168182,3.2684183079903574e-05,0.001814291411248859,0.0024044083200442682,0.0023813137057999245,0.0003280208426614921,0.01739570911143807,0.03651771017855139,0.040536569039037275,0.0037327566724251714,0.27714957377929894,1299.5921457,1,1299.5921457
Overall,27,15 - Respondent is between 35 and 49 years old,0.003994397794724328,0.0028754501187940314,0.0009382441486587902,0.01683762313796951,0.012374787507475345,0.008957358537077765,0.0028666707678533607,0.05178154254589411,0.5986002983088684,0.2695546007369014,0.13544430943299687,0.9341912250853248,21302.9853814,2,15356.544340585251
Overall,27,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,17 - Respondent is 65 years old or older,0.0022845362280245135,0.002245746094357852,0.000316370215157012,0.016297221957212442,0.01230283398516424,0.012459995114524376,0.00158576378241201,0.08899315848093518,0.34236051036255644,0.2696902542599058,0.04484349206853016,0.852344831159124,12183.924679,1,12183.924679
Overall,27,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,Overall,0.008366395418151158,0.004048824753855077,0.0031558030551891905,0.021990483350282048,0.008366395418151158,0.004048824753855077,0.0031558030551891905,0.021990483350282048,1.0,0.0,N/A,N/A,44619.79213069,8,21039.332170386755
Overall,28,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,14 - Respondent is between 30 and 34 years old,0.000875864923743462,0.000805408709364986,0.0001380124813656164,0.005536634455167563,0.008642262122752013,0.007902841751258674,0.0013651399270303505,0.052665587630075485,0.10468844466079688,0.09791333028433317,0.014141278327021573,0.4880145367748512,4671.17663925,2,4243.31051160234
Overall,28,15 - Respondent is between 35 and 49 years old,0.007363315225732899,0.0039388290782078885,0.00250675800949575,0.021426785331032507,0.02281181443404313,0.012394244400288223,0.007583424180880456,0.06656929937750243,0.8801060501823706,0.10122748903961869,0.5166368428374937,0.9805505932569595,39270.1490121,5,20595.812616024843
Overall,28,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,17 - Respondent is 65 years old or older,0.00012721526867479703,0.00012710192310243736,1.709807607266171e-05,0.0009458523348831174,0.0006850879892753877,0.0007025781503091781,8.726033230823642e-05,0.005356739838166252,0.015205505156832477,0.01660065502633662,0.0016629729433119324,0.12520174578081347,678.46647934,1,678.46647934
Overall,28,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,Overall,0.023875150637997156,0.015102893247297957,0.006610920688813987,0.08248101502798087,0.023875150637997156,0.015102893247297957,0.006610920688813987,0.08248101502798087,1.0,0.0,N/A,N/A,127331.33031761,10,82691.41601623071
Overall,29,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,14 - Respondent is between 30 and 34 years old,0.001345393946551632,0.0009935859499775707,0.00030494928711527383,0.005914688754915808,0.013275160163701909,0.009964364678393615,0.002910810124845034,0.058382421604081226,0.05635122336821808,0.053692146125637066,0.0077968036358266645,0.3121501794232638,7175.2762365,2,5310.917475754406
Overall,29,15 - Respondent is between 35 and 49 years old,0.0011826625124734262,0.0007500839200707931,0.00033062104232633093,0.0042212228665247835,0.0036639308444054467,0.0023001893177030937,0.0010362148674568665,0.012869372807118154,0.04953529007650432,0.04373645349398874,0.008001291040200139,0.2519173372378764,6307.3943831100005,6,3975.0495736475555
Overall,29,16 - Respondent is between 50 and 64 years old,0.013019615556606048,0.012900491250786624,0.00175307748900574,0.09015381769413847,0.04454281030079274,0.043212772883555024,0.006028771607402423,0.2637994484213638,0.5453207711236556,0.3137864089312956,0.08626344994307086,0.9384107455383859,69436.419237,1,69436.419237
Overall,29,17 - Respondent is 65 years old or older,0.008327478622366049,0.008185764269876638,0.0011454747540312782,0.057928348744402565,0.044845682790754314,0.04401713276954397,0.005924850069658951,0.26999779609034624,0.34879271543162194,0.29681418234897916,0.037360393643837135,0.8808356644087199,44412.240461,1,44412.240461
Overall,29,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,Overall,0.04429211103910883,0.018563716430611336,0.018844910100601363,0.10057935814061647,0.04429211103910883,0.018563716430611336,0.018844910100601363,0.10057935814061647,1.0,0.0,N/A,N/A,236219.3858668,12,104271.53866065982
Overall,30,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,14 - Respondent is between 30 and 34 years old,0.008838946826702093,0.007859302510727344,0.0014691793503813398,0.05127879957717115,0.08721492697634337,0.0731815107790321,0.014853884698650614,0.37713622983604506,0.19956029684151932,0.16518438246419634,0.03029194071613633,0.6655271697820176,47140.0107633,2,42582.36311478391
Overall,30,15 - Respondent is between 35 and 49 years old,0.018643779553019702,0.008858833689019088,0.007132415106120552,0.04783874577442273,0.05775909715590935,0.02621327779446694,0.02276686340369985,0.13888986882622564,0.42092777055845704,0.2013356268510066,0.12152827075279526,0.7925071880580323,99431.29945560002,8,46059.04751222431
Overall,30,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,17 - Respondent is 65 years old or older,0.016809384659387035,0.015162166100844317,0.002700611331983286,0.09742591817524063,0.09052299819995946,0.07915011562559394,0.014227060821018345,0.40703134619929787,0.3795119326000237,0.24088577759907076,0.07267774910136132,0.8267870196713261,89648.0756479,2,83293.81890926139
Overall,30,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,Overall,0.00011682945785739718,0.00011739888971502135,1.5521587804898396e-05,0.0008787827030189001,0.00011682945785739718,0.00011739888971502135,1.5521587804898396e-05,0.0008787827030189001,1.0,0.0,N/A,N/A,623.07670912,1,623.07670912
Overall,31,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,14 - Respondent is between 30 and 34 years old,0.00011682945785739718,0.00011739888971502135,1.5521587804898396e-05,0.0008787827030189001,0.001152769988946795,0.0011457527859457888,0.0001563791621761863,0.008444181306387947,1.0,0.0,N/A,N/A,623.07670912,1,623.07670912
Overall,31,15 - Respondent is between 35 and 49 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,Overall,0.01345630496102261,0.005798695439234882,0.005640592373279374,0.03175576519957356,0.01345630496102261,0.005798695439234882,0.005640592373279374,0.03175576519957356,1.0,0.0,N/A,N/A,71765.37806298,6,31381.936797854534
Overall,32,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,14 - Respondent is between 30 and 34 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,15 - Respondent is between 35 and 49 years old,0.007915082498985943,0.002016716773740993,0.004740359238194294,0.013187814784005809,0.02452120921918539,0.0067980869410322895,0.014005145496862218,0.0425923891952787,0.5882062365495346,0.2496811261814279,0.15266154253736655,0.9188621713630053,42212.84294498,5,10558.107088105968
Overall,32,16 - Respondent is between 50 and 64 years old,0.005541222462036668,0.0054945412305304345,0.0007514760899390896,0.0396484480237364,0.018957673511008986,0.018895527343052897,0.0025047267871590815,0.1294595337300062,0.4117937634504653,0.24968112618142788,0.08113782863699469,0.8473384574626335,29552.535118,1,29552.535118
Overall,32,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,Overall,0.005688187455165109,0.004431139384415446,0.0011844489590848476,0.026856441014897568,0.005688187455165109,0.004431139384415446,0.0011844489590848476,0.026856441014897568,1.0,0.0,N/A,N/A,30336.3311396,3,23681.584764316423
Overall,33,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,14 - Respondent is between 30 and 34 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,15 - Respondent is between 35 and 49 years old,0.005688187455165109,0.004431139384415446,0.0011844489590848476,0.026856441014897568,0.017622208572547322,0.013574763834058071,0.0036996637646584413,0.07974438271137356,1.0,0.0,N/A,N/A,30336.3311396,3,23681.584764316423
Overall,33,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,Overall,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,14 - Respondent is between 30 and 34 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,15 - Respondent is between 35 and 49 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
Overall,34,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0
