RC-EVER USED NEEDLE TO INJECT DRUGS,AGE WHEN FIRST USED HEROIN,RECODE - FINAL EDITED AGE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
Overall,27,14 - Respondent is between 30 and 34 years old,0.0016988620678736201,0.0012656281175912922,0.0003799880289601029,0.007560701406924334,0.01315055988222929,0.009991607003892898,0.00283051026904081,0.058875934614074955,0.16043773291141006,0.1336756490580919,0.025374789034632812,0.5837890319790636,7760.0143486,3,5738.3319342601235
Overall,27,15 - Respondent is between 35 and 49 years old,0.0012751487472253795,0.0010035210552892186,0.0002622008230701187,0.0061771906602750585,0.004687622274599125,0.0036671790674132304,0.000970382154080458,0.022326257168061976,0.12042294545179262,0.10782200988935281,0.017411942317254944,0.5140391822584914,5824.5885656,2,4636.5693784700225
Overall,27,16 - Respondent is between 50 and 64 years old,0.005424572700086878,0.005266995100775286,0.0007670230736992299,0.03730794560647473,0.015209455373270085,0.014084931751511128,0.002330605946372966,0.09264744583730758,0.5122877027352688,0.28291704803864787,0.09750712265020531,0.9108093014487296,24778.210535,1,24778.210535
Overall,27,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,27,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,Overall,0.01728534815488359,0.005219360723072096,0.009399846773878201,0.03157511616369358,0.01728534815488359,0.005219360723072096,0.009399846773878201,0.03157511616369358,1.0,0.0,N/A,N/A,78955.5269018,18,24257.417070479776
Overall,28,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,14 - Respondent is between 30 and 34 years old,0.005507739182064749,0.002472375058655814,0.002231837308325839,0.013526838343150062,0.04263433465207676,0.01974928227775818,0.016571280213822127,0.10529982119492322,0.3186362885325315,0.12011639138483698,0.13339157900709084,0.5869100746092901,25158.09605112,7,11202.58138176264
Overall,28,15 - Respondent is between 35 and 49 years old,0.008144343247704895,0.003488809458903521,0.0034369440485514024,0.019175158681218187,0.029939726563660774,0.013031332207288613,0.012377945457172109,0.0706360276700916,0.47117033308952433,0.14078670060608175,0.22264243063285324,0.734863496834404,37201.50190958,9,16441.262636931562
Overall,28,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,17 - Respondent is 65 years old or older,0.003633265725113946,0.0026477197703886177,0.0008385093699038215,0.015597548298244886,0.049949977135003897,0.0333613239770991,0.012647971943611735,0.17748867840503105,0.2101933783779442,0.13269547392824646,0.05072760814439193,0.5699642104539396,16595.9289411,2,12022.038055358109
Overall,28,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,28,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,Overall,0.011087158049986253,0.0038979520610212775,0.005459671128511974,0.02238455239704702,0.011087158049986253,0.0038979520610212775,0.005459671128511974,0.02238455239704702,1.0,0.0,N/A,N/A,50643.60855427001,12,17762.475575434477
Overall,29,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,14 - Respondent is between 30 and 34 years old,0.0050617637012595855,0.002582363144626537,0.0018131284033482313,0.014049149994672674,0.03918212544849202,0.019146435536864688,0.014470367642551236,0.10173879697150363,0.4565429371926255,0.1894095920135553,0.15347365768628782,0.7956095606335114,23120.981799400004,5,11841.147716853333
Overall,29,15 - Respondent is between 35 and 49 years old,0.001973261760142246,0.001197390014049757,0.0005826677041756404,0.006660528168421873,0.007253981781015365,0.0042932273910561945,0.0022016048046085684,0.023626321693892935,0.17797723738092586,0.11000712286570104,0.04563413048031174,0.49504174967946113,9013.40954149,4,5347.50994177127
Overall,29,16 - Respondent is between 50 and 64 years old,0.0021811333517401488,0.0021666655826780537,0.0002958610973601118,0.015888717808393193,0.006115477146414038,0.006088443975159653,0.0008221355107391126,0.04398968140491158,0.19672609896120796,0.16803250050826735,0.028122973459942927,0.6745585201986146,9962.9195482,1,9962.9195482
Overall,29,17 - Respondent is 65 years old or older,0.0018709992368442703,0.001733863441860954,0.0002903190284443404,0.01195498401915495,0.025722415086237623,0.025132567812876743,0.0035099170086328895,0.16520209368116437,0.1687537264652406,0.13606158641064076,0.0281213600108626,0.5875218293467924,8546.29766518,2,7886.478519534336
Overall,29,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,29,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,Overall,0.034114144724341475,0.01217788915829014,0.016534028996178802,0.06907378664167334,0.034114144724341475,0.01217788915829014,0.016534028996178802,0.06907378664167334,1.0,0.0,N/A,N/A,155825.6303188,18,56087.63123693908
Overall,30,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,14 - Respondent is between 30 and 34 years old,0.0017463023029609301,0.001349685155863425,0.0003692744118385509,0.00821607593142471,0.013517785488204216,0.010031349421699942,0.0030151505612655487,0.05845899885900155,0.051189977561269195,0.04201587103723045,0.009403729156891714,0.23466962444407338,7976.7105194900005,3,6210.529394271957
Overall,30,15 - Respondent is between 35 and 49 years old,0.006840254470831473,0.003492669447633697,0.0024463450365331497,0.018975992037303973,0.025145716757488636,0.012778024746654446,0.00897234422435148,0.06845898542863997,0.20051080061083124,0.1061396715019545,0.062211564500077796,0.48669655301375336,31244.72189091,9,15669.619908345274
Overall,30,16 - Respondent is between 50 and 64 years old,0.021380464260205224,0.010849074475639204,0.007651791976934038,0.05829386302632639,0.05994669718781339,0.029970544494399707,0.021442538650555027,0.15653235537170307,0.6267331170976013,0.1573602386300815,0.3030445145650207,0.8663768092578282,97661.0830134,5,50028.72287413069
Overall,30,17 - Respondent is 65 years old or older,0.004147123690343852,0.004139878639346557,0.0005557786685586968,0.030242888850215217,0.05701447380433805,0.05518598861863813,0.007634337777894061,0.3221178253970726,0.12156610473029839,0.11445456552912754,0.01582138130647157,0.5436585818339429,18943.114895,1,18943.114895
Overall,30,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,30,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,Overall,0.005787024982136334,0.004242029864419882,0.0013220805187105736,0.024954243004729124,0.005787024982136334,0.004242029864419882,0.0013220805187105736,0.024954243004729124,1.0,0.0,N/A,N/A,26433.809869740002,3,19468.66313178564
Overall,31,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,14 - Respondent is between 30 and 34 years old,0.004130609488898859,0.0039145239533907505,0.0006129762533367971,0.027283485675053724,0.031974242324368546,0.03016684400915344,0.004642064503387055,0.1895844012690628,0.7137708065282978,0.2819005776181163,0.13497296854227034,0.9755226295740033,18867.68179034,2,17938.298414985307
Overall,31,15 - Respondent is between 35 and 49 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,16 - Respondent is between 50 and 64 years old,0.0016564154932374744,0.0016535871464593008,0.00022260303076866882,0.012212769311853845,0.004644269496763319,0.0046694096324458685,0.0006131299176034155,0.034270071130602216,0.2862291934717021,0.2819005776181163,0.024477370425996698,0.8650270314577296,7566.1280794,1,7566.1280794
Overall,31,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,31,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,Overall,0.007105099183185957,0.002370877068822112,0.0036301748881922397,0.01386006584302358,0.007105099183185957,0.002370877068822112,0.0036301748881922397,0.01386006584302358,1.0,0.0,N/A,N/A,32454.472115419998,7,10720.467087482968
Overall,32,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,14 - Respondent is between 30 and 34 years old,0.0020409273241777364,0.0013606788293713259,0.0005342321811316774,0.007763945901465313,0.015798420306994528,0.010849394039021708,0.0039368943319773595,0.061201847720645075,0.2872482524955515,0.20963608991836802,0.04901319053816511,0.7591158051284793,9322.49040082,3,6291.8275605211165
Overall,32,15 - Respondent is between 35 and 49 years old,0.0050641718590082214,0.0026713146055376605,0.0017517598801136533,0.01454875566667765,0.0186165926605339,0.00977539246900767,0.006434717686252858,0.052638741964851535,0.7127517475044486,0.209636089918368,0.24088419487152085,0.9509868094618349,23131.981714600002,4,12034.749349303738
Overall,32,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,32,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,Overall,0.010109090713088721,0.005153738824740007,0.0036165735530987557,0.027930332135281004,0.010109090713088721,0.005153738824740007,0.0036165735530987557,0.027930332135281004,1.0,0.0,N/A,N/A,46176.020095060005,8,24373.12146063495
Overall,33,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,14 - Respondent is between 30 and 34 years old,0.0020912764829975864,0.0017078837677891997,0.00040482301512157084,0.010727931044507059,0.01618816332415957,0.013312670144057352,0.003060494350200245,0.08104779709077316,0.20687087912762628,0.17045077122080585,0.03135584474944691,0.6775890949112305,9552.47387168,3,7893.247745445119
Overall,33,15 - Respondent is between 35 and 49 years old,0.0033918252980551324,0.001989873769681954,0.0010422233241493275,0.010980178478033427,0.012468816562231104,0.007065180562558551,0.003972207964231593,0.03843841049698291,0.3355222931834586,0.21098846456227893,0.07016645176157763,0.7716249591488561,15493.084152379999,4,9233.052714564115
Overall,33,16 - Respondent is between 50 and 64 years old,0.0046259889320360015,0.004566260646105268,0.0006337207174090473,0.03293950091753502,0.012970380545902918,0.012723705414529577,0.0017819143672825905,0.08820271712374841,0.45760682768891503,0.2758544151700623,0.08299687172177098,0.8871892207149935,21130.462071,1,21130.462071
Overall,33,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,33,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,Overall,0.001457001618638006,0.0014578664052144646,0.0001949445710728139,0.010801256169923168,0.001457001618638006,0.0014578664052144646,0.0001949445710728139,0.010801256169923168,1.0,0.0,N/A,N/A,6655.2509944,1,6655.2509944
Overall,34,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,14 - Respondent is between 30 and 34 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,15 - Respondent is between 35 and 49 years old,0.001457001618638006,0.0014578664052144646,0.0001949445710728139,0.010801256169923168,0.005356138455623901,0.005401809097667861,0.0007020978667789102,0.03963702993870799,1.0,0.0,N/A,N/A,6655.2509944,1,6655.2509944
Overall,34,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,34,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,35,Overall,0.014786703788422296,0.005163283475135155,0.007311174512436688,0.02967730032058442,0.014786703788422296,0.005163283475135155,0.007311174512436688,0.02967730032058442,1.0,0.0,N/A,N/A,67542.28947514,9,24628.238540664952
Overall,35,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,35,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,35,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,35,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,35,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,35,14 - Respondent is between 30 and 34 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,35,15 - Respondent is between 35 and 49 years old,0.009224703782361447,0.0040486609652578545,0.003809830128855338,0.022164451147875536,0.03391128056304588,0.015314662230222964,0.013540556920840614,0.08236923468221792,0.6238512595068153,0.1780006695612014,0.2654846624312821,0.8838606294503898,42136.342359040005,6,19221.8733917586
Overall,35,16 - Respondent is between 50 and 64 years old,0.00400164119043217,0.0029735862568892307,0.0008969785667582956,0.017662332163235928,0.011219829924068067,0.00832158426981069,0.0025088661265548415,0.0486992685410075,0.27062428839383246,0.16872731278351938,0.06248038952886323,0.6738103908471436,18278.5840257,2,13648.091892447863
Overall,35,17 - Respondent is 65 years old or older,0.0015603588156286802,0.0015608678833742352,0.00020886108803299584,0.01155604235603971,0.02145174425980362,0.02197985601168517,0.0026689788137475106,0.1522397249997114,0.10552445209935234,0.10132047202795073,0.013475008785354708,0.5046904013009657,7127.3630904,1,7127.3630904
