RECODE - FINAL EDITED AGE,RC-MOST RECENT USE OF ANY DRUG WITH A NEEDLE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
6 - Respondent is 17 years old,81 - NEVER USED COC/HER/STM W/NEEDLE Log assn,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
12 - Respondent is 24 or 25 years old,9 - At some point in the lifetime LOG ASSN,1.5426126876677517e-05,1.5443315486543473e-05,2.0652428266450802e-06,0.00011521396907234529,0.08276068382283581,0.08474569250726315,0.009492413757271983,0.4593136595618081,0.0004741799043346655,0.0004743849929186942,6.353661984191064e-05,0.0035294822923106085,4156.2634499,1,4156.2634499
1 - Respondent is 12 years old,9 - At some point in the lifetime LOG ASSN,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
12 - Respondent is 24 or 25 years old,13 - More than 12 months ago LOGICALLY ASSIGNED,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Respondent is 12 years old,13 - More than 12 months ago LOGICALLY ASSIGNED,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
11 - Respondent is 22 or 23 years old,98 - MISSING,1.8808016624996037e-05,1.8809337621737742e-05,2.5232847303050046e-06,0.00014017614079143376,0.04205838172646295,0.041099141333410236,0.005626352120651116,0.2541112043022003,0.0005759990955875769,0.0005777818256560244,7.675884859557522e-05,0.004308311999257347,5067.446462,1,5067.446462
17 - Respondent is 65 years old or older,97 - REFUSED,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
11 - Respondent is 22 or 23 years old,97 - REFUSED,8.811712866091438e-06,8.815200533454398e-06,1.1814206710991843e-06,6.571956902960086e-05,0.02582892361518974,0.026468906742685806,0.0031949216673191764,0.17987548400078615,0.0002698603868044567,0.00026966588996938957,3.625165804829913e-05,0.0020058436862921535,2374.1409888,1,2374.1409888
12 - Respondent is 24 or 25 years old,91 - NEVER USED COC/HER/STM WITH A NEEDLE,0.03187567791140377,0.0007656436714438398,0.030373198461851676,0.03344991693556426,0.032435270491580404,0.0007790606439067598,0.03090643964933701,0.03403707094526749,0.9798185911127086,0.003208601990747461,0.9722584775332206,0.9853494696579831,8588268.209063677,3495,198041.12446920836
16 - Respondent is between 50 and 64 years old,9 - At some point in the lifetime LOG ASSN,0.00013307276469244964,7.87364899075056e-05,4.0544747817196944e-05,0.00043666869309381826,0.7139311826089737,0.1825320607037797,0.29305761357842075,0.9375959132843259,0.0005750391667919666,0.0003371082216280098,0.00017709222397873053,0.0018655509070469596,35853.8129817,4,21136.666523311695
12 - Respondent is 24 or 25 years old,3 - More than 12 months ago,0.0004387442822356878,7.770768354429253e-05,0.0003073995525733513,0.0006261744295074951,0.03358716004762727,0.005919293601511129,0.023528531369759024,0.047735713685408986,0.013486452136760103,0.0023704119086292333,0.009467789755313025,0.019177835619573914,118210.93127826996,48,21092.091193693486
3 - Respondent is 14 years old,9 - At some point in the lifetime LOG ASSN,6.161898861854477e-06,6.162331647962739e-06,8.26692699248618e-07,4.592721131503768e-05,0.03305839291554344,0.035419560476157914,0.0036788996423402034,0.24043988723651114,0.0003969942383594099,0.00039634548489671207,5.342037478651677e-05,0.0029437628761413135,1660.2012434,1,1660.2012434
14 - Respondent is between 30 and 34 years old,13 - More than 12 months ago LOGICALLY ASSIGNED,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
4 - Respondent is 15 years old,91 - NEVER USED COC/HER/STM WITH A NEEDLE,0.016367149664672866,0.0004077680945338872,0.015567959072049237,0.017206650089774816,0.01665448270701468,0.0004167368360367045,0.015837795342663552,0.01751253377052348,0.9979194778794004,0.0011872027220081018,0.9934682389923116,0.9993393212264324,4409803.346890038,2490,113421.60039746422
6 - Respondent is 17 years old,91 - NEVER USED COC/HER/STM WITH A NEEDLE,0.01524800533169183,0.00041246914429059396,0.014441316845484014,0.016099019168121145,0.015515691266711767,0.00042209813446731053,0.014690289510291173,0.01638669849255049,0.9967309172245417,0.0012932830354420485,0.9927735768710066,0.9985243564609898,4108272.137953577,2243,119014.5887823454
14 - Respondent is between 30 and 34 years old,9 - At some point in the lifetime LOG ASSN,3.173359593851629e-05,3.172098641687066e-05,4.261318793071363e-06,0.00023627492719689405,0.17024974065264692,0.15912359110829324,0.020911119323827977,0.6634316756327113,0.0004006615132069382,0.0004018755489382976,5.341072553346924e-05,0.002998798888351999,8549.9870439,1,8549.9870439
12 - Respondent is 24 or 25 years old,98 - MISSING,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
15 - Respondent is between 35 and 49 years old,98 - MISSING,4.3417269417860594e-05,3.675142888860605e-05,7.929843646313251e-06,0.0002376793341922056,0.09708945536927137,0.07784216655849231,0.01774878117749158,0.39020486312029734,0.00019260812140336675,0.0001629120762384728,3.521969547260426e-05,0.001052587571960506,11697.920769,2,9945.827098642643
4 - Respondent is 15 years old,81 - NEVER USED COC/HER/STM W/NEEDLE Log assn,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
16 - Respondent is between 50 and 64 years old,Overall,0.23141513200715896,0.0038943521124034934,0.22368564089922197,0.2393293747201913,0.23141513200715896,0.0038943521124034934,0.22368564089922197,0.2393293747201913,1.0,0.0,N/A,N/A,62350210.302580886,5241,1261160.7847377195
3 - Respondent is 14 years old,91 - NEVER USED COC/HER/STM WITH A NEEDLE,0.015494890468128783,0.0004547049699484266,0.014607591752444485,0.01643518681697005,0.015766910588319305,0.0004610882741830976,0.014867059150600761,0.016720302494621406,0.9982932822766185,0.0007179783538815385,0.996030248498309,0.9992671789617711,4174790.433641126,2439,121807.64046786861
6 - Respondent is 17 years old,1 - Within the past 30 days,7.79565771241279e-06,5.319276555704471e-06,1.979897373185918e-06,3.06941368882001e-05,0.003987540039569732,0.0028396786703755376,0.0009513440727683648,0.016553143899228268,0.0005095861978689142,0.00034848019968357097,0.00012898905545673332,0.002010920727183229,2100.38511138,3,1430.8262783263297
10 - Respondent is 21 years old,Overall,0.016225538782423908,0.0006226958966798205,0.015021089384975459,0.017524847303497265,0.016225538782423908,0.0006226958966798205,0.015021089384975459,0.017524847303497265,1.0,0.0,N/A,N/A,4371649.107740787,1721,156170.5868635414
8 - Respondent is 19 years old,Overall,0.014575056528404328,0.0006231638925440295,0.013374924135779679,0.015881143449709017,0.014575056528404328,0.0006231638925440295,0.013374924135779679,0.015881143449709017,1.0,0.0,N/A,N/A,3926959.450905317,1529,165031.79228262187
4 - Respondent is 15 years old,97 - REFUSED,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
17 - Respondent is 65 years old or older,13 - More than 12 months ago LOGICALLY ASSIGNED,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
4 - Respondent is 15 years old,98 - MISSING,7.218218044358991e-06,6.2179074381216774e-06,1.2794001614471125e-06,4.072317404337243e-05,0.016141338874138583,0.014281134962989103,0.002687810197413556,0.0908037624864533,0.0004401010884377687,0.0003801822739832028,7.75951538737367e-05,0.002491927233140177,1944.8054635499998,2,1676.8345876260403
6 - Respondent is 17 years old,3 - More than 12 months ago,1.7945912801372447e-05,9.573050423021886e-06,6.146674020740239e-06,5.2393943578506804e-05,0.0013738121950878635,0.0007363735403337307,0.0004678594268913389,0.004026964424109415,0.0011730876096800878,0.0006301014068005079,0.00039863399472264834,0.0034469371284685624,4835.16971225,5,2572.5751037383234
12 - Respondent is 24 or 25 years old,97 - REFUSED,2.760198022225918e-05,1.7454552558668938e-05,7.750271787580072e-06,9.829727198812099e-05,0.08090702110053438,0.053935492156115275,0.020096025139649545,0.2742350082845591,0.0008484504533037492,0.0005358931152879208,0.0002384860479272776,0.0030137889008651684,7436.8052629,3,4720.580825721068
17 - Respondent is 65 years old or older,1 - Within the past 30 days,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
5 - Respondent is 16 years old,2 - More than 30 days ago but within the past 12 mos,1.0462643956928928e-05,1.045333189264372e-05,1.4063923698433646e-06,7.783072318004102e-05,0.008829419146393529,0.00870499169423629,0.0012066603212412636,0.06163532861458665,0.0006475733683233795,0.0006494181071033787,8.633261244453886e-05,0.0048397314890139785,2818.9515758,1,2818.9515758
13 - Respondent is between 26 and 29 years old,91 - NEVER USED COC/HER/STM WITH A NEEDLE,0.06339088683835634,0.0012018886771395189,0.06101925127442882,0.06584823654891872,0.06450374379544303,0.0012165400196396238,0.06210291719839948,0.06699075423390209,0.9769870764029329,0.002502067431246725,0.9713878414426187,0.9815114286157691,17079415.21091349,3859,340885.1189146213
16 - Respondent is between 50 and 64 years old,98 - MISSING,0.00014421963534349871,5.8146308214103255e-05,6.416719276140184e-05,0.00032410995660194566,0.3225031430303425,0.10073955465670985,0.15864280090425162,0.5458153995695798,0.000623207454467745,0.0002488553211640319,0.0002794093573017826,0.001389442576391898,38857.1158482,4,15780.785189820474
14 - Respondent is between 30 and 34 years old,81 - NEVER USED COC/HER/STM W/NEEDLE Log assn,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
10 - Respondent is 21 years old,9 - At some point in the lifetime LOG ASSN,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
9 - Respondent is 20 years old,2 - More than 30 days ago but within the past 12 mos,1.510832603848097e-05,1.5111652746974241e-05,2.0263321557704136e-06,0.00011263811723580607,0.01274990755140593,0.012517231010867467,0.0017493326693949548,0.08690465438434776,0.0009696340907100618,0.0009689098837554198,0.00013015834750865286,0.0071845298456054306,4070.6383271,1,4070.6383271
4 - Respondent is 15 years old,13 - More than 12 months ago LOGICALLY ASSIGNED,9.725195084860185e-06,9.73500683391598e-06,1.3022887246461165e-06,7.262158189530571e-05,1.0,0.0,N/A,N/A,0.0005929536785691122,0.0005931614846442212,7.945372846940425e-05,0.00441050417433249,2620.2606265,1,2620.2606265
5 - Respondent is 16 years old,3 - More than 12 months ago,7.995164683603426e-06,7.977450681110395e-06,1.0775811693630333e-06,5.931787005604569e-05,0.0006120532772916502,0.0005965942339967641,8.634221329455917e-05,0.004324812154670047,0.0004948515638852841,0.000490829354565841,6.745533670800994e-05,0.003620420626049571,2154.1383016,1,2154.1383016
11 - Respondent is 22 or 23 years old,3 - More than 12 months ago,0.00015350605805560644,4.075090390223568e-05,9.006341232212135e-05,0.0002616274035718239,0.011751338419549747,0.00331702273592652,0.00665532690163391,0.020668198757272892,0.00470115229958555,0.001230707323306366,0.002777184540665792,0.00794737701771615,41359.15797499,23,11027.525182399375
1 - Respondent is 12 years old,2 - More than 30 days ago but within the past 12 mos,4.557306359649691e-06,4.552187985720289e-06,6.128857556230992e-07,3.3886436165759536e-05,0.0038459081847302995,0.0039217239930621805,0.0004937663770814566,0.029288618863970817,0.0003281821031589637,0.0003268437994443453,4.43817102697815e-05,0.002422357776994855,1227.8756686,1,1227.8756686
4 - Respondent is 15 years old,1 - Within the past 30 days,1.5412793600140295e-05,1.547286899330872e-05,2.0519533765211957e-06,0.00011575971692703902,0.007883764766162583,0.007800345306705849,0.001070955104140867,0.05562258517475843,0.0009397315511394747,0.0009436420320388109,0.00012491020097291832,0.007032457808964087,4152.6710634,1,4152.6710634
1 - Respondent is 12 years old,3 - More than 12 months ago,2.0967795982570222e-05,1.5089469289028108e-05,4.940736350184359e-06,8.897977571729803e-05,0.0016051462048097271,0.0011581151373396136,0.0003764149418109682,0.006817470016495416,0.0015099391704482448,0.0010806654606904424,0.00035826578297184987,0.006340275733034023,5649.3561063,2,4053.4509856329164
12 - Respondent is 24 or 25 years old,1 - Within the past 30 days,7.672145939989623e-05,2.6517772207199826e-05,3.831855796773523e-05,0.00015360587925596103,0.039243627996158284,0.015082893777714317,0.01796090625534358,0.08359842777427043,0.0023583219929080605,0.0008299962299778249,0.0011625057413024707,0.004778334906810788,20671.07317838,12,7168.264305242174
14 - Respondent is between 30 and 34 years old,Overall,0.07920300526126693,0.0014250766293530117,0.07638751505610561,0.0821130428895674,0.07920300526126693,0.0014250766293530117,0.07638751505610561,0.0821130428895674,1.0,0.0,N/A,N/A,21339676.415298734,4803,389201.7232132394
15 - Respondent is between 35 and 49 years old,81 - NEVER USED COC/HER/STM W/NEEDLE Log assn,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
11 - Respondent is 22 or 23 years old,1 - Within the past 30 days,6.582201635456781e-05,2.5153068269011515e-05,3.0550869294965706e-05,0.00014180812247359796,0.03366847742444274,0.012531678342144347,0.01581905681287403,0.07022126293425722,0.002015811802271296,0.0007668628363128338,0.0009384307899067253,0.004324743609281666,17734.43476514,14,6711.88552701389
Overall,9 - At some point in the lifetime LOG ASSN,0.00018639438636949794,8.66160333724425e-05,7.329130463519085e-05,0.00047395532139244345,1.0,0.0,N/A,N/A,0.00018639438636949794,8.66160333724425e-05,7.329130463519085e-05,0.00047395532139244345,50220.264718900005,7,23235.57066659015
16 - Respondent is between 50 and 64 years old,3 - More than 12 months ago,0.005110379694809293,0.0005260083426993281,0.004155493923263597,0.006283303030106314,0.39121453580903837,0.030594650966433705,0.3317616026223934,0.45408191500243283,0.022083169974603047,0.002329601748837679,0.017858059293196026,0.027280150658570954,1376890.2920641399,131,143405.79512244288
10 - Respondent is 21 years old,2 - More than 30 days ago but within the past 12 mos,1.1921120309721988e-05,9.019525709727255e-06,2.60811044617486e-06,5.44871034319829e-05,0.01006022649173811,0.007657012686654095,0.0021646287755559953,0.04544382994878874,0.0007347133718995746,0.0005574374675854737,0.00015997421781385746,0.0033673628400066116,3211.90905671,2,2429.0813321244223
8 - Respondent is 19 years old,3 - More than 12 months ago,5.1151830057155855e-05,2.1662394732503222e-05,2.1849437832070455e-05,0.00011974710368203745,0.003915822433295696,0.0016674237678763382,0.0016630338713385993,0.009192198041564584,0.0035095459120497788,0.0015393646574643441,0.0014527339014966613,0.008453782859445216,13781.84448771,7,5813.389999224125
5 - Respondent is 16 years old,9 - At some point in the lifetime LOG ASSN,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
6 - Respondent is 17 years old,97 - REFUSED,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
10 - Respondent is 21 years old,3 - More than 12 months ago,7.188816845839375e-05,3.8850114858993867e-05,2.427888565011448e-05,0.0002128362233402981,0.005503249882230516,0.0028717419190723184,0.001925163261535519,0.015627402075590813,0.004430556631886124,0.002372164344757717,0.0015087285586106547,0.012937527015127319,19368.83894658,6,10438.329186204324
3 - Respondent is 14 years old,98 - MISSING,1.213877872153185e-05,7.148721087655475e-06,3.719267098059886e-06,3.961725161444502e-05,0.02714466917711798,0.016574189694459632,0.007847557307863086,0.08960765039656225,0.0007820682100123955,0.0004567062150886614,0.0002419234487395828,0.0025251532271780776,3270.55279203,3,1927.230627893364
2 - Respondent is 13 years old,98 - MISSING,2.0726480445786512e-05,1.3344621558898061e-05,5.68710591239717e-06,7.553400863231043e-05,0.04634843980712096,0.02960308644173637,0.01250131377598114,0.15724382680623705,0.0013689421846883483,0.0008808472142125378,0.00037563080134169656,0.004975873439691707,5584.338428599999,7,3590.1807306777955
2 - Respondent is 13 years old,97 - REFUSED,4.87190917743037e-05,2.0274592275153332e-05,2.1119359254966506e-05,0.00011238334768453043,0.14280557244236142,0.06835867487267745,0.0514745364005014,0.3383759378023811,0.0032177976431645248,0.0013432366488708499,0.0013900920874721525,0.007430705407373998,13126.39148327,9,5477.455054863371
16 - Respondent is between 50 and 64 years old,2 - More than 30 days ago but within the past 12 mos,0.00015515312717844523,8.96819647061788e-05,4.8586564563156565e-05,0.0004953399673658962,0.13093363373270145,0.07119306326840105,0.04111532452951389,0.3461359312468793,0.0006704536813679301,0.0003880811232826579,0.0002095608587549784,0.0021428279207802935,41802.92803143,4,24066.63772852191
2 - Respondent is 13 years old,Overall,0.0151405082534622,0.0004263299199092405,0.014307619252159969,0.01602109413964796,0.0151405082534622,0.0004263299199092405,0.014307619252159969,0.01602109413964796,1.0,0.0,N/A,N/A,4079309.1856332286,2445,120728.02549814609
8 - Respondent is 19 years old,13 - More than 12 months ago LOGICALLY ASSIGNED,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,269430135.1938042,56897,2296213.6306396737
2 - Respondent is 13 years old,91 - NEVER USED COC/HER/STM WITH A NEEDLE,0.01505767401236535,0.00042528251139895126,0.014226902713961894,0.015936173434223183,0.01532201859118366,0.00043415147639280376,0.014473992035083906,0.016218913069898182,0.9945289656258464,0.0018023854583047664,0.9894127255210808,0.9971798589426356,4056991.1448558285,2427,120327.94930999959
1 - Respondent is 12 years old,97 - REFUSED,3.099913708354204e-05,2.1402997825395833e-05,7.745818000903681e-06,0.00012405138135450618,0.09086477919051322,0.06372605575831888,0.02078394499687776,0.3200218760864948,0.0022323190940737748,0.0015318917656924284,0.0005617434236611092,0.008827161009741954,8352.10169531,4,5764.393831947061
1 - Respondent is 12 years old,98 - MISSING,3.864780070640537e-05,1.2070670653881333e-05,2.0638548287660663e-05,7.237083761299336e-05,0.08642399607612022,0.03192400502016133,0.0403016597141769,0.17566821119854314,0.0027831169373637517,0.0008849180985699038,0.001468829807385303,0.005267205331759221,10412.88216927,7,3258.154234283509
17 - Respondent is 65 years old or older,2 - More than 30 days ago but within the past 12 mos,3.0085504067573226e-06,3.015419412687774e-06,4.018445109650439e-07,2.252419095690568e-05,0.002538913937401185,0.0025508050830083625,0.00033649876510630645,0.018884032582204113,1.6867359911678358e-05,1.6869569199418824e-05,2.262655035247245e-06,0.0001257288487465862,810.59414283,1,810.59414283
16 - Respondent is between 50 and 64 years old,1 - Within the past 30 days,0.00030880440936665237,8.532672918841793e-05,0.00017727050910960724,0.0005378833516279299,0.15795587648551265,0.04213759985897996,0.09031057383710303,0.26169357917303876,0.001334417532199663,0.00036793016003657176,0.0007668349385809669,0.0023211277102221555,83201.2137641,6,22932.560626117014
Overall,81 - NEVER USED COC/HER/STM W/NEEDLE Log assn,6.529315802868863e-05,5.876154099878965e-05,1.0710144716278238e-05,0.0003979414841140299,1.0,0.0,N/A,N/A,6.529315802868863e-05,5.876154099878965e-05,1.0710144716278238e-05,0.0003979414841140299,17591.9443949,2,15822.995867515088
13 - Respondent is between 26 and 29 years old,2 - More than 30 days ago but within the past 12 mos,0.00022230442816675446,7.28327333230377e-05,0.00011511737177048861,0.0004292516911580445,0.18760257755724563,0.05674874655378511,0.09854057034724883,0.32788179385260485,0.0034261794427940953,0.0011113849338845769,0.001784814648158135,0.0065670582560990185,59895.51213514999,12,19598.531826673043
2 - Respondent is 13 years old,9 - At some point in the lifetime LOG ASSN,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
17 - Respondent is 65 years old or older,3 - More than 12 months ago,0.0013207721581148626,0.00033594560740737904,0.000792297707604793,0.002200970532804601,0.10110897772845233,0.02451360700606304,0.06141564739123039,0.16202770757649151,0.007404874886659841,0.0018927516154734162,0.0044277776722872345,0.01235882904190441,355855.8211211,28,89972.41083567892
13 - Respondent is between 26 and 29 years old,9 - At some point in the lifetime LOG ASSN,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
11 - Respondent is 22 or 23 years old,91 - NEVER USED COC/HER/STM WITH A NEEDLE,0.03227845409829141,0.0007999668257324557,0.0307097607978057,0.03392447370787276,0.03284511760465448,0.0008128872317972851,0.03125101242001936,0.03451764029621926,0.9885338118465685,0.0017920371658786314,0.9843153497645603,0.9916273490470904,8696788.251549657,3396,230561.12683217024
5 - Respondent is 16 years old,81 - NEVER USED COC/HER/STM W/NEEDLE Log assn,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
3 - Respondent is 14 years old,2 - More than 30 days ago but within the past 12 mos,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
14 - Respondent is between 30 and 34 years old,3 - More than 12 months ago,0.0012846665638112686,0.00018061558556870663,0.0009685669650585273,0.001703751870083997,0.09834498871801989,0.013016321911283664,0.07511937102846393,0.12775961630255794,0.016219921953384717,0.002272452523900413,0.012234252021981699,0.02147581125791904,346127.88596663,84,48307.98713401107
4 - Respondent is 15 years old,2 - More than 30 days ago but within the past 12 mos,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
17 - Respondent is 65 years old or older,91 - NEVER USED COC/HER/STM WITH A NEEDLE,0.176921945273263,0.003369100965617802,0.17025618309868068,0.18379087464637192,0.18002789358032362,0.0034340329556149136,0.17323325631796335,0.18702874592777544,0.9919083025817831,0.0016976388388588106,0.9876778562069001,0.9946941517252731,47668103.633726075,3579,1031990.7466250494
1 - Respondent is 12 years old,1 - Within the past 30 days,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
7 - Respondent is 18 years old,81 - NEVER USED COC/HER/STM W/NEEDLE Log assn,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
